pax_id,in_ts_utc,out_ts_utc,wait_seconds
331,2026-01-20T07:11:40.119669Z,2026-01-20T07:15:14.427130Z,214.307
332,2026-01-20T07:11:41.174160Z,2026-01-20T07:15:15.225548Z,214.051
333,2026-01-20T07:11:45.038350Z,2026-01-20T07:15:27.231671Z,222.193
334,2026-01-20T07:11:45.060343Z,2026-01-20T07:15:34.790986Z,229.731
335,2026-01-20T07:11:50.508310Z,2026-01-20T07:15:55.875781Z,245.367
336,2026-01-20T07:11:51.293810Z,2026-01-20T07:15:56.206837Z,244.913
337,2026-01-20T07:11:53.931176Z,2026-01-20T07:15:57.355663Z,243.424
338,2026-01-20T07:11:55.961713Z,2026-01-20T07:16:02.126571Z,246.165
339,2026-01-20T07:11:56.131157Z,2026-01-20T07:16:05.483285Z,249.352
340,2026-01-20T07:11:56.190614Z,2026-01-20T07:16:09.836097Z,253.645
341,2026-01-20T07:11:57.981633Z,2026-01-20T07:16:17.696703Z,259.715
342,2026-01-20T07:12:07.936536Z,2026-01-20T07:16:33.381397Z,265.445
343,2026-01-20T07:12:11.649138Z,2026-01-20T07:16:36.826178Z,265.177
344,2026-01-20T07:12:16.367192Z,2026-01-20T07:16:47.362072Z,270.995
345,2026-01-20T07:12:16.639109Z,2026-01-20T07:16:47.934382Z,271.295
346,2026-01-20T07:12:19.513959Z,2026-01-20T07:16:59.035069Z,279.521
347,2026-01-20T07:12:20.649550Z,2026-01-20T07:17:03.922971Z,283.273
348,2026-01-20T07:12:21.536663Z,2026-01-20T07:17:09.248753Z,287.712
349,2026-01-20T07:12:24.715550Z,2026-01-20T07:17:10.873531Z,286.158
350,2026-01-20T07:12:35.936617Z,2026-01-20T07:17:14.074853Z,278.138
351,2026-01-20T07:12:36.396310Z,2026-01-20T07:17:21.007266Z,284.611
352,2026-01-20T07:12:39.785556Z,2026-01-20T07:17:30.117659Z,290.332
353,2026-01-20T07:12:42.654807Z,2026-01-20T07:17:40.990422Z,298.336
354,2026-01-20T07:12:46.565131Z,2026-01-20T07:17:42.747078Z,296.182
355,2026-01-20T07:12:47.158349Z,2026-01-20T07:17:44.992207Z,297.834
356,2026-01-20T07:12:48.743538Z,2026-01-20T07:18:08.326446Z,319.583
357,2026-01-20T07:12:51.543857Z,2026-01-20T07:18:12.195340Z,320.651
358,2026-01-20T07:12:52.858745Z,2026-01-20T07:18:15.616062Z,322.757
359,2026-01-20T07:12:53.390292Z,2026-01-20T07:18:16.103328Z,322.713
360,2026-01-20T07:12:56.411116Z,2026-01-20T07:18:19.034373Z,322.623
361,2026-01-20T07:12:58.401785Z,2026-01-20T07:18:19.696908Z,321.295
362,2026-01-20T07:13:00.361361Z,2026-01-20T07:18:20.501607Z,320.14
363,2026-01-20T07:13:04.860541Z,2026-01-20T07:18:28.401024Z,323.54
364,2026-01-20T07:13:08.281302Z,2026-01-20T07:18:30.505878Z,322.225
365,2026-01-20T07:13:10.371628Z,2026-01-20T07:18:40.146271Z,329.775
366,2026-01-20T07:13:16.375163Z,2026-01-20T07:19:05.219828Z,348.845
367,2026-01-20T07:13:16.803753Z,2026-01-20T07:19:16.675828Z,359.872
368,2026-01-20T07:13:16.839390Z,2026-01-20T07:19:35.206122Z,378.367
369,2026-01-20T07:13:17.220719Z,2026-01-20T07:19:37.476140Z,380.255
370,2026-01-20T07:13:19.465583Z,2026-01-20T07:19:37.666069Z,378.2
371,2026-01-20T07:13:27.729674Z,2026-01-20T07:19:39.845819Z,372.116
372,2026-01-20T07:13:30.837749Z,2026-01-20T07:19:51.270912Z,380.433
373,2026-01-20T07:13:33.527216Z,2026-01-20T07:19:52.915252Z,379.388
374,2026-01-20T07:13:38.316108Z,2026-01-20T07:20:04.209874Z,385.894
375,2026-01-20T07:13:44.559556Z,2026-01-20T07:20:06.585226Z,382.026
376,2026-01-20T07:13:47.209157Z,2026-01-20T07:20:06.990240Z,379.781
377,2026-01-20T07:13:48.935093Z,2026-01-20T07:20:12.053385Z,383.118
378,2026-01-20T07:13:50.837860Z,2026-01-20T07:20:19.033618Z,388.196
379,2026-01-20T07:13:55.518109Z,2026-01-20T07:20:31.818084Z,396.3
380,2026-01-20T07:13:56.365792Z,2026-01-20T07:20:40.372744Z,404.007
381,2026-01-20T07:13:59.174566Z,2026-01-20T07:20:48.088936Z,408.914
382,2026-01-20T07:14:00.923369Z,2026-01-20T07:20:48.132775Z,407.209
383,2026-01-20T07:14:02.941671Z,2026-01-20T07:20:48.484080Z,405.542
384,2026-01-20T07:14:07.567615Z,2026-01-20T07:21:08.348949Z,420.781
385,2026-01-20T07:14:09.959448Z,2026-01-20T07:21:15.215713Z,425.256
386,2026-01-20T07:14:13.560250Z,2026-01-20T07:21:15.412090Z,421.852
387,2026-01-20T07:14:13.934522Z,2026-01-20T07:21:27.803235Z,433.869
388,2026-01-20T07:14:19.602575Z,2026-01-20T07:21:31.360723Z,431.758
389,2026-01-20T07:14:24.334142Z,2026-01-20T07:21:38.398701Z,434.065
390,2026-01-20T07:14:28.731458Z,2026-01-20T07:21:45.904529Z,437.173
391,2026-01-20T07:14:31.241074Z,2026-01-20T07:21:45.906175Z,434.665
392,2026-01-20T07:14:36.335554Z,2026-01-20T07:21:48.823740Z,432.488
393,2026-01-20T07:14:36.829796Z,2026-01-20T07:22:12.535353Z,455.706
394,2026-01-20T07:14:40.475529Z,2026-01-20T07:22:31.758847Z,471.283
395,2026-01-20T07:14:40.518720Z,2026-01-20T07:22:32.366931Z,471.848
396,2026-01-20T07:14:45.379047Z,2026-01-20T07:22:33.425268Z,468.046
397,2026-01-20T07:14:47.203652Z,2026-01-20T07:22:36.131372Z,468.928
398,2026-01-20T07:14:47.758942Z,2026-01-20T07:22:44.570507Z,476.812
399,2026-01-20T07:14:52.042043Z,2026-01-20T07:22:45.703692Z,473.662
400,2026-01-20T07:14:55.356282Z,2026-01-20T07:22:48.229282Z,472.873
401,2026-01-20T07:14:57.666927Z,2026-01-20T07:23:15.283682Z,497.617
402,2026-01-20T07:14:57.822298Z,2026-01-20T07:23:15.811250Z,497.989
403,2026-01-20T07:15:03.367321Z,2026-01-20T07:23:18.489071Z,495.122
404,2026-01-20T07:15:05.611923Z,2026-01-20T07:23:19.802656Z,494.191
405,2026-01-20T07:15:07.265524Z,2026-01-20T07:23:32.530992Z,505.265
406,2026-01-20T07:15:19.197477Z,2026-01-20T07:23:34.499415Z,495.302
407,2026-01-20T07:15:19.937590Z,2026-01-20T07:23:51.515562Z,511.578
408,2026-01-20T07:15:21.131415Z,2026-01-20T07:23:55.833220Z,514.702
409,2026-01-20T07:15:22.038832Z,2026-01-20T07:23:58.175577Z,516.137
410,2026-01-20T07:15:29.798386Z,2026-01-20T07:24:01.247148Z,511.449
411,2026-01-20T07:15:30.264333Z,2026-01-20T07:24:10.117052Z,519.853
412,2026-01-20T07:15:32.226708Z,2026-01-20T07:24:10.230944Z,518.004
413,2026-01-20T07:15:32.324797Z,2026-01-20T07:24:12.612472Z,520.288
414,2026-01-20T07:15:33.866893Z,2026-01-20T07:24:22.628453Z,528.762
415,2026-01-20T07:15:36.852403Z,2026-01-20T07:24:25.857093Z,529.005
416,2026-01-20T07:15:39.946207Z,2026-01-20T07:24:26.825207Z,526.879
417,2026-01-20T07:15:41.046672Z,2026-01-20T07:24:33.608212Z,532.562
418,2026-01-20T07:15:46.926787Z,2026-01-20T07:24:37.198884Z,530.272
419,2026-01-20T07:15:47.585357Z,2026-01-20T07:24:45.883872Z,538.299
420,2026-01-20T07:15:49.533248Z,2026-01-20T07:25:13.784855Z,564.252
421,2026-01-20T07:15:50.380527Z,2026-01-20T07:25:14.162470Z,563.782
422,2026-01-20T07:15:52.773644Z,2026-01-20T07:25:14.219814Z,561.446
423,2026-01-20T07:15:56.012593Z,2026-01-20T07:25:16.522557Z,560.51
424,2026-01-20T07:15:58.348447Z,2026-01-20T07:25:25.338377Z,566.99
425,2026-01-20T07:16:05.951971Z,2026-01-20T07:25:27.534481Z,561.583
426,2026-01-20T07:16:10.019895Z,2026-01-20T07:25:29.592781Z,559.573
427,2026-01-20T07:16:11.481884Z,2026-01-20T07:25:32.723421Z,561.242
428,2026-01-20T07:16:15.976380Z,2026-01-20T07:25:57.939485Z,581.963
429,2026-01-20T07:16:16.062488Z,2026-01-20T07:25:59.772793Z,583.71
430,2026-01-20T07:16:16.897209Z,2026-01-20T07:26:09.143663Z,592.246
431,2026-01-20T07:16:24.403321Z,2026-01-20T07:26:13.498159Z,589.095
432,2026-01-20T07:16:24.857339Z,2026-01-20T07:26:28.251748Z,603.394
433,2026-01-20T07:16:26.569932Z,2026-01-20T07:26:30.414591Z,603.845
434,2026-01-20T07:16:29.210662Z,2026-01-20T07:26:32.626723Z,603.416
435,2026-01-20T07:16:29.301760Z,2026-01-20T07:26:36.635451Z,607.334
436,2026-01-20T07:16:29.634618Z,2026-01-20T07:26:40.312397Z,610.678
437,2026-01-20T07:16:30.438838Z,2026-01-20T07:26:53.181008Z,622.742
438,2026-01-20T07:16:37.563059Z,2026-01-20T07:26:55.033995Z,617.471
439,2026-01-20T07:16:37.833878Z,2026-01-20T07:27:02.700592Z,624.867
440,2026-01-20T07:16:39.437341Z,2026-01-20T07:27:08.848192Z,629.411
441,2026-01-20T07:16:43.341169Z,2026-01-20T07:27:14.361987Z,631.021
442,2026-01-20T07:16:46.382779Z,2026-01-20T07:27:17.864375Z,631.482
443,2026-01-20T07:16:50.732057Z,2026-01-20T07:27:23.314240Z,632.582
444,2026-01-20T07:16:52.147053Z,2026-01-20T07:27:33.728745Z,641.582
445,2026-01-20T07:16:52.342747Z,2026-01-20T07:27:51.252056Z,658.909
446,2026-01-20T07:16:56.637672Z,2026-01-20T07:27:51.654711Z,655.017
447,2026-01-20T07:16:58.517693Z,2026-01-20T07:27:52.518272Z,654.001
448,2026-01-20T07:17:00.946857Z,2026-01-20T07:27:54.471499Z,653.525
449,2026-01-20T07:17:03.953919Z,2026-01-20T07:28:03.571953Z,659.618
450,2026-01-20T07:17:07.824876Z,2026-01-20T07:28:16.462199Z,668.637
451,2026-01-20T07:17:07.899989Z,2026-01-20T07:28:23.525464Z,675.625
452,2026-01-20T07:17:14.652712Z,2026-01-20T07:28:23.830618Z,669.178
453,2026-01-20T07:17:14.780014Z,2026-01-20T07:28:40.735523Z,685.956
454,2026-01-20T07:17:15.305185Z,2026-01-20T07:28:46.068674Z,690.763
455,2026-01-20T07:17:17.191619Z,2026-01-20T07:28:48.177531Z,690.986
456,2026-01-20T07:17:20.243819Z,2026-01-20T07:28:49.007211Z,688.763
457,2026-01-20T07:17:23.207412Z,2026-01-20T07:28:52.030844Z,688.823
458,2026-01-20T07:17:24.057955Z,2026-01-20T07:28:52.740581Z,688.683
459,2026-01-20T07:17:31.255823Z,2026-01-20T07:29:23.256595Z,712.001
460,2026-01-20T07:17:31.936362Z,2026-01-20T07:29:23.949767Z,712.013
461,2026-01-20T07:17:32.418490Z,2026-01-20T07:29:27.131755Z,714.713
462,2026-01-20T07:17:32.449806Z,2026-01-20T07:29:35.170546Z,722.721
463,2026-01-20T07:17:33.385202Z,2026-01-20T07:29:44.694921Z,731.31
464,2026-01-20T07:17:36.531313Z,2026-01-20T07:29:46.066722Z,729.535
465,2026-01-20T07:17:46.156350Z,2026-01-20T07:29:47.487877Z,721.332
466,2026-01-20T07:17:46.920836Z,2026-01-20T07:29:50.691354Z,723.771
467,2026-01-20T07:17:47.014017Z,2026-01-20T07:29:56.247688Z,729.234
468,2026-01-20T07:17:51.185480Z,2026-01-20T07:29:59.082201Z,727.897
469,2026-01-20T07:17:54.429791Z,2026-01-20T07:30:01.020803Z,726.591
470,2026-01-20T07:18:08.873196Z,2026-01-20T07:30:02.897463Z,714.024
471,2026-01-20T07:18:09.061286Z,2026-01-20T07:30:09.040413Z,719.979
472,2026-01-20T07:18:09.790002Z,2026-01-20T07:30:17.503384Z,727.713
473,2026-01-20T07:18:09.814618Z,2026-01-20T07:30:18.635244Z,728.821
474,2026-01-20T07:18:16.760509Z,2026-01-20T07:30:37.264688Z,740.504
475,2026-01-20T07:18:18.516596Z,2026-01-20T07:30:37.583006Z,739.066
476,2026-01-20T07:18:21.106133Z,2026-01-20T07:30:38.849065Z,737.743
477,2026-01-20T07:18:24.719541Z,2026-01-20T07:30:42.814941Z,738.095
478,2026-01-20T07:18:27.367031Z,2026-01-20T07:30:54.306072Z,746.939
479,2026-01-20T07:18:28.296530Z,2026-01-20T07:31:00.420331Z,752.124
480,2026-01-20T07:18:31.693134Z,2026-01-20T07:31:04.478811Z,752.786
481,2026-01-20T07:18:38.090842Z,2026-01-20T07:31:10.601886Z,752.511
482,2026-01-20T07:18:41.987531Z,2026-01-20T07:31:12.965178Z,750.978
483,2026-01-20T07:18:46.055237Z,2026-01-20T07:31:27.268286Z,761.213
484,2026-01-20T07:18:50.007720Z,2026-01-20T07:31:27.563083Z,757.555
485,2026-01-20T07:18:50.034949Z,2026-01-20T07:31:27.945272Z,757.91
486,2026-01-20T07:18:51.531514Z,2026-01-20T07:31:31.019082Z,759.488
487,2026-01-20T07:18:52.002680Z,2026-01-20T07:31:41.262398Z,769.26
488,2026-01-20T07:18:52.184486Z,2026-01-20T07:32:00.652566Z,788.468
489,2026-01-20T07:18:55.225254Z,2026-01-20T07:32:03.301211Z,788.076
490,2026-01-20T07:18:57.318751Z,2026-01-20T07:32:03.794670Z,786.476
491,2026-01-20T07:19:01.773302Z,2026-01-20T07:32:03.932131Z,782.159
492,2026-01-20T07:19:05.751076Z,2026-01-20T07:32:12.824870Z,787.074
493,2026-01-20T07:19:06.292375Z,2026-01-20T07:32:15.527129Z,789.235
494,2026-01-20T07:19:06.857537Z,2026-01-20T07:32:21.907470Z,795.05
495,2026-01-20T07:19:07.522691Z,2026-01-20T07:32:31.299304Z,803.777
496,2026-01-20T07:19:08.329398Z,2026-01-20T07:32:49.037509Z,820.708
497,2026-01-20T07:19:10.604086Z,2026-01-20T07:32:51.330687Z,820.727
498,2026-01-20T07:19:14.172581Z,2026-01-20T07:33:11.318766Z,837.146
499,2026-01-20T07:19:23.013662Z,2026-01-20T07:33:17.649812Z,834.636
500,2026-01-20T07:19:23.407503Z,2026-01-20T07:33:18.118875Z,834.711
501,2026-01-20T07:19:26.353504Z,2026-01-20T07:33:24.589740Z,838.236
502,2026-01-20T07:19:27.161509Z,2026-01-20T07:33:29.463822Z,842.302
503,2026-01-20T07:19:38.834282Z,2026-01-20T07:33:37.982970Z,839.149
504,2026-01-20T07:19:41.882270Z,2026-01-20T07:33:38.837283Z,836.955
505,2026-01-20T07:19:42.127479Z,2026-01-20T07:33:40.629422Z,838.502
506,2026-01-20T07:19:47.157400Z,2026-01-20T07:33:48.973832Z,841.816
507,2026-01-20T07:19:49.452591Z,2026-01-20T07:34:06.811310Z,857.359
508,2026-01-20T07:19:53.452065Z,2026-01-20T07:34:12.273409Z,858.821
509,2026-01-20T07:19:57.645649Z,2026-01-20T07:34:14.604832Z,856.959
510,2026-01-20T07:19:58.020215Z,2026-01-20T07:34:17.345088Z,859.325
511,2026-01-20T07:19:59.824930Z,2026-01-20T07:34:27.893367Z,868.068
512,2026-01-20T07:20:01.571632Z,2026-01-20T07:34:29.686102Z,868.114
513,2026-01-20T07:20:02.541582Z,2026-01-20T07:34:37.648246Z,875.107
514,2026-01-20T07:20:05.492567Z,2026-01-20T07:34:49.530236Z,884.038
515,2026-01-20T07:20:08.458046Z,2026-01-20T07:34:57.205550Z,888.748
516,2026-01-20T07:20:09.771849Z,2026-01-20T07:35:12.458838Z,902.687
517,2026-01-20T07:20:13.804410Z,2026-01-20T07:35:21.596603Z,907.792
518,2026-01-20T07:20:16.898798Z,2026-01-20T07:35:35.282431Z,918.384
519,2026-01-20T07:20:19.183679Z,2026-01-20T07:35:35.608099Z,916.424
520,2026-01-20T07:20:24.236069Z,2026-01-20T07:35:35.756593Z,911.521
521,2026-01-20T07:20:25.179751Z,2026-01-20T07:35:37.940674Z,912.761
522,2026-01-20T07:20:26.355559Z,2026-01-20T07:35:46.970652Z,920.615
523,2026-01-20T07:20:27.170702Z,2026-01-20T07:35:52.376416Z,925.206
524,2026-01-20T07:20:29.003818Z,2026-01-20T07:35:57.088695Z,928.085
525,2026-01-20T07:20:33.720105Z,2026-01-20T07:36:12.761326Z,939.041
526,2026-01-20T07:20:35.821719Z,2026-01-20T07:36:14.997405Z,939.176
527,2026-01-20T07:20:36.005590Z,2026-01-20T07:36:24.157871Z,948.152
528,2026-01-20T07:20:41.833473Z,2026-01-20T07:36:25.171265Z,943.338
529,2026-01-20T07:20:42.354716Z,2026-01-20T07:36:28.132541Z,945.778
530,2026-01-20T07:20:53.427509Z,2026-01-20T07:36:31.050336Z,937.623
531,2026-01-20T07:20:54.922781Z,2026-01-20T07:36:32.588842Z,937.666
532,2026-01-20T07:21:00.448620Z,2026-01-20T07:36:33.028858Z,932.58
533,2026-01-20T07:21:03.648639Z,2026-01-20T07:36:37.801314Z,934.153
534,2026-01-20T07:21:04.738390Z,2026-01-20T07:36:42.024265Z,937.286
535,2026-01-20T07:21:05.451874Z,2026-01-20T07:37:13.701597Z,968.25
536,2026-01-20T07:21:08.445585Z,2026-01-20T07:37:23.902592Z,975.457
537,2026-01-20T07:21:15.766061Z,2026-01-20T07:37:24.656779Z,968.891
538,2026-01-20T07:21:17.362122Z,2026-01-20T07:37:25.503511Z,968.141
539,2026-01-20T07:21:17.576213Z,2026-01-20T07:37:35.298838Z,977.723
540,2026-01-20T07:21:18.307375Z,2026-01-20T07:37:36.239097Z,977.932
541,2026-01-20T07:21:25.631120Z,2026-01-20T07:37:36.699766Z,971.069
542,2026-01-20T07:21:28.379010Z,2026-01-20T07:37:39.166065Z,970.787
543,2026-01-20T07:21:32.061742Z,2026-01-20T07:37:53.896434Z,981.835
544,2026-01-20T07:21:34.488275Z,2026-01-20T07:38:01.792618Z,987.304
545,2026-01-20T07:21:38.165226Z,2026-01-20T07:38:03.301825Z,985.137
546,2026-01-20T07:21:46.538026Z,2026-01-20T07:38:23.283820Z,996.746
547,2026-01-20T07:21:47.599133Z,2026-01-20T07:38:28.275085Z,1000.676
548,2026-01-20T07:21:53.691607Z,2026-01-20T07:38:32.989168Z,999.298
549,2026-01-20T07:21:55.384029Z,2026-01-20T07:38:36.565326Z,1001.181
550,2026-01-20T07:21:58.281769Z,2026-01-20T07:38:42.464262Z,1004.182
551,2026-01-20T07:21:59.982646Z,2026-01-20T07:38:55.854753Z,1015.872
552,2026-01-20T07:22:05.085704Z,2026-01-20T07:38:58.211548Z,1013.126
553,2026-01-20T07:22:05.912834Z,2026-01-20T07:39:07.994218Z,1022.081
554,2026-01-20T07:22:11.228360Z,2026-01-20T07:39:10.027119Z,1018.799
555,2026-01-20T07:22:11.831863Z,2026-01-20T07:39:11.046336Z,1019.214
556,2026-01-20T07:22:12.264118Z,2026-01-20T07:39:14.837859Z,1022.574
557,2026-01-20T07:22:14.052825Z,2026-01-20T07:39:16.607028Z,1022.554
558,2026-01-20T07:22:15.239473Z,2026-01-20T07:39:17.997718Z,1022.758
559,2026-01-20T07:22:17.756355Z,2026-01-20T07:39:29.546853Z,1031.79
560,2026-01-20T07:22:23.060720Z,2026-01-20T07:39:38.405393Z,1035.345
561,2026-01-20T07:22:23.245791Z,2026-01-20T07:39:47.827572Z,1044.582
562,2026-01-20T07:22:25.953924Z,2026-01-20T07:39:58.015282Z,1052.061
563,2026-01-20T07:22:28.917955Z,2026-01-20T07:40:09.145805Z,1060.228
564,2026-01-20T07:22:29.186156Z,2026-01-20T07:40:09.648493Z,1060.462
565,2026-01-20T07:22:30.670914Z,2026-01-20T07:40:12.260464Z,1061.59
566,2026-01-20T07:22:31.469545Z,2026-01-20T07:40:12.714179Z,1061.245
567,2026-01-20T07:22:32.994868Z,2026-01-20T07:40:23.242757Z,1070.248
568,2026-01-20T07:22:38.894379Z,2026-01-20T07:40:28.911689Z,1070.017
569,2026-01-20T07:22:51.898610Z,2026-01-20T07:40:32.781803Z,1060.883
570,2026-01-20T07:22:53.210868Z,2026-01-20T07:40:41.742035Z,1068.531
571,2026-01-20T07:22:53.866321Z,2026-01-20T07:40:53.748224Z,1079.882
572,2026-01-20T07:22:55.610429Z,2026-01-20T07:41:18.843477Z,1103.233
573,2026-01-20T07:23:01.820935Z,2026-01-20T07:41:20.931886Z,1099.111
574,2026-01-20T07:23:02.722905Z,2026-01-20T07:41:24.496187Z,1101.773
575,2026-01-20T07:23:06.562853Z,2026-01-20T07:41:27.003476Z,1100.441
576,2026-01-20T07:23:07.656669Z,2026-01-20T07:41:27.619145Z,1099.962
577,2026-01-20T07:23:10.327693Z,2026-01-20T07:41:32.591516Z,1102.264
578,2026-01-20T07:23:17.230278Z,2026-01-20T07:41:38.102123Z,1100.872
579,2026-01-20T07:23:18.285039Z,2026-01-20T07:41:43.713592Z,1105.429
580,2026-01-20T07:23:18.970279Z,2026-01-20T07:41:49.480420Z,1110.51
581,2026-01-20T07:23:19.371345Z,2026-01-20T07:41:54.314095Z,1114.943
582,2026-01-20T07:23:23.435793Z,2026-01-20T07:42:02.356750Z,1118.921
583,2026-01-20T07:23:27.575165Z,2026-01-20T07:42:06.114204Z,1118.539
584,2026-01-20T07:23:29.235760Z,2026-01-20T07:42:18.687500Z,1129.452
585,2026-01-20T07:23:31.992964Z,2026-01-20T07:42:22.290737Z,1130.298
586,2026-01-20T07:23:37.285315Z,2026-01-20T07:42:22.673825Z,1125.389
587,2026-01-20T07:23:41.106672Z,2026-01-20T07:42:39.363289Z,1138.257
588,2026-01-20T07:23:42.414921Z,2026-01-20T07:42:43.370481Z,1140.956
589,2026-01-20T07:23:44.983000Z,2026-01-20T07:42:52.602689Z,1147.62
590,2026-01-20T07:23:49.866621Z,2026-01-20T07:43:01.326733Z,1151.46
591,2026-01-20T07:23:57.303294Z,2026-01-20T07:43:21.590352Z,1164.287
592,2026-01-20T07:24:03.214043Z,2026-01-20T07:43:32.808509Z,1169.594
593,2026-01-20T07:24:05.765264Z,2026-01-20T07:43:32.951109Z,1167.186
594,2026-01-20T07:24:06.744757Z,2026-01-20T07:43:37.678503Z,1170.934
595,2026-01-20T07:24:08.350575Z,2026-01-20T07:43:38.851475Z,1170.501
596,2026-01-20T07:24:17.586546Z,2026-01-20T07:43:45.624696Z,1168.038
597,2026-01-20T07:24:22.776351Z,2026-01-20T07:43:49.053757Z,1166.277
598,2026-01-20T07:24:24.954095Z,2026-01-20T07:43:53.393068Z,1168.439
599,2026-01-20T07:24:29.434519Z,2026-01-20T07:43:55.471130Z,1166.037
600,2026-01-20T07:24:31.217644Z,2026-01-20T07:44:02.202476Z,1170.985
601,2026-01-20T07:24:37.147008Z,2026-01-20T07:44:02.685883Z,1165.539
602,2026-01-20T07:24:38.772845Z,2026-01-20T07:44:13.182367Z,1174.41
603,2026-01-20T07:24:41.034913Z,2026-01-20T07:44:21.566091Z,1180.531
604,2026-01-20T07:24:41.880560Z,2026-01-20T07:44:24.409401Z,1182.529
605,2026-01-20T07:24:47.718355Z,2026-01-20T07:44:28.145759Z,1180.427
606,2026-01-20T07:24:49.374582Z,2026-01-20T07:44:40.355369Z,1190.981
607,2026-01-20T07:24:55.562710Z,2026-01-20T07:44:40.505420Z,1184.943
608,2026-01-20T07:24:58.125118Z,2026-01-20T07:44:44.675374Z,1186.55
609,2026-01-20T07:24:58.307051Z,2026-01-20T07:44:52.539383Z,1194.232
610,2026-01-20T07:25:00.523878Z,2026-01-20T07:45:03.364153Z,1202.84
611,2026-01-20T07:25:08.521027Z,2026-01-20T07:45:11.502926Z,1202.982
612,2026-01-20T07:25:08.789114Z,2026-01-20T07:45:14.770757Z,1205.982
613,2026-01-20T07:25:11.102339Z,2026-01-20T07:45:15.977577Z,1204.875
614,2026-01-20T07:25:13.127090Z,2026-01-20T07:45:27.245282Z,1214.118
615,2026-01-20T07:25:16.251400Z,2026-01-20T07:45:36.719164Z,1220.468
616,2026-01-20T07:25:18.394801Z,2026-01-20T07:45:36.767800Z,1218.373
617,2026-01-20T07:25:23.579513Z,2026-01-20T07:45:48.073808Z,1224.494
618,2026-01-20T07:25:28.991599Z,2026-01-20T07:45:56.812237Z,1227.821
619,2026-01-20T07:25:30.363033Z,2026-01-20T07:46:01.306648Z,1230.944
620,2026-01-20T07:25:31.566656Z,2026-01-20T07:46:13.537467Z,1241.971
621,2026-01-20T07:25:41.602174Z,2026-01-20T07:46:19.153030Z,1237.551
622,2026-01-20T07:25:48.619386Z,2026-01-20T07:46:23.398246Z,1234.779
623,2026-01-20T07:25:51.043772Z,2026-01-20T07:46:45.722320Z,1254.679
624,2026-01-20T07:25:52.578228Z,2026-01-20T07:46:46.228689Z,1253.65
625,2026-01-20T07:25:53.546516Z,2026-01-20T07:46:50.672075Z,1257.126
626,2026-01-20T07:25:57.049246Z,2026-01-20T07:46:54.576935Z,1257.528
627,2026-01-20T07:26:04.345630Z,2026-01-20T07:46:57.524671Z,1253.179
628,2026-01-20T07:26:04.595544Z,2026-01-20T07:47:13.306546Z,1268.711
629,2026-01-20T07:26:05.553619Z,2026-01-20T07:47:17.220096Z,1271.666
630,2026-01-20T07:26:13.844737Z,2026-01-20T07:47:18.554670Z,1264.71
631,2026-01-20T07:26:17.524851Z,2026-01-20T07:47:23.271470Z,1265.747
632,2026-01-20T07:26:21.795264Z,2026-01-20T07:47:23.361395Z,1261.566
633,2026-01-20T07:26:28.016206Z,2026-01-20T07:47:30.228719Z,1262.213
634,2026-01-20T07:26:36.242320Z,2026-01-20T07:47:31.200670Z,1254.958
635,2026-01-20T07:26:37.670124Z,2026-01-20T07:47:35.885579Z,1258.215
636,2026-01-20T07:26:39.612447Z,2026-01-20T07:47:41.861347Z,1262.249
637,2026-01-20T07:26:41.844104Z,2026-01-20T07:47:48.087542Z,1266.243
638,2026-01-20T07:26:48.704090Z,2026-01-20T07:47:48.929148Z,1260.225
639,2026-01-20T07:26:50.393564Z,2026-01-20T07:48:05.626146Z,1275.233
640,2026-01-20T07:26:52.980106Z,2026-01-20T07:48:11.800455Z,1278.82
641,2026-01-20T07:26:57.249732Z,2026-01-20T07:48:15.388176Z,1278.138
642,2026-01-20T07:26:58.626367Z,2026-01-20T07:48:16.087422Z,1277.461
643,2026-01-20T07:27:02.331481Z,2026-01-20T07:48:16.914646Z,1274.583
644,2026-01-20T07:27:12.550559Z,2026-01-20T07:48:18.179810Z,1265.629
645,2026-01-20T07:27:14.221584Z,2026-01-20T07:48:30.710930Z,1276.489
646,2026-01-20T07:27:15.202285Z,2026-01-20T07:48:33.661524Z,1278.459
647,2026-01-20T07:27:19.423815Z,2026-01-20T07:48:46.533973Z,1287.11
648,2026-01-20T07:27:23.129616Z,2026-01-20T07:48:57.101880Z,1293.972
649,2026-01-20T07:27:24.328251Z,2026-01-20T07:49:00.170507Z,1295.842
650,2026-01-20T07:27:29.247586Z,2026-01-20T07:49:01.947271Z,1292.7
651,2026-01-20T07:27:35.213199Z,2026-01-20T07:49:22.262028Z,1307.049
652,2026-01-20T07:27:36.940963Z,2026-01-20T07:49:24.512848Z,1307.572
653,2026-01-20T07:27:43.581402Z,2026-01-20T07:49:33.122945Z,1309.542
654,2026-01-20T07:27:43.935091Z,2026-01-20T07:49:46.117613Z,1322.183
655,2026-01-20T07:27:45.777650Z,2026-01-20T07:49:51.850290Z,1326.073
656,2026-01-20T07:27:48.340359Z,2026-01-20T07:49:56.766857Z,1328.426
657,2026-01-20T07:27:51.489966Z,2026-01-20T07:49:58.749814Z,1327.26
658,2026-01-20T07:27:54.602916Z,2026-01-20T07:50:16.064243Z,1341.461
659,2026-01-20T07:28:07.055043Z,2026-01-20T07:50:25.889911Z,1338.835
